ID,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20
0x14c52,-0.4830323765531019,-0.8767694694953834,0.6240179426077064,-0.8275748878606333,1.1319857677942482,0.0331359432103233,-0.3506107953547446,1.0923651540296508,0.1592333495294571,1.95149155755476
0x4548,-0.4830323765531019,-0.0484717922272669,0.3362776383054703,-0.8275748878606333,-0.7613036815781856,-0.9526159455358844,0.3256029607714889,0.7814653264345147,-0.5377321361587013,-0.9211745516383364
0xd96f,-0.4830323765531019,0.7798258850408496,-0.2130447608169804,1.2083498601378584,1.9020243163498944,-0.6419121833079359,-1.7030383076072115,0.1622542607173643,0.3867481490242331,0.2946730294654814
0x1dd44,-0.4830323765531019,0.7798258850408496,0.2578030098594059,1.2083498601378584,0.5752990841022095,0.1410081193108643,-1.0268245514809782,0.6012460105577718,0.3016037718396752,0.1136279732286043
0x7547,2.070254601018583,0.7798258850408496,-0.2827999861023709,1.2083498601378584,-0.3695153582268081,0.4758275768543212,0.3256029607714889,-1.1325753777018537,0.3018621509921902,-0.9480055649497684
0x1a784,2.070254601018583,2.160322013821044,-1.015229851598972,1.2083498601378584,-0.6391800286265491,-1.1693196495857017,0.3256029607714889,-1.3485218104082906,0.2059951220149727,-1.1543650941545849
0x349f,-0.4830323765531019,-0.8767694694953834,1.3390090017829597,-0.8275748878606333,-0.391201197118724,0.765938089260569,-1.7030383076072115,1.3539417109129803,-1.2206259683848433,-0.4945356712427172
0x527f,-0.4830323765531019,-0.8767694694953834,-1.817414942380964,-0.8275748878606333,0.8182263456490231,-1.1137371234986988,-1.0268245514809782,-0.908651349568268,0.6050402378614514,-0.2217270675014827
0x1f358,2.070254601018583,3.264718916845199,-1.0413880610809934,1.2083498601378584,0.9840520152455562,1.1234450575743382,0.3256029607714889,-1.391979906921888,1.5576706949467425,0.2025649770809066
0x81bc,-0.4830323765531019,-0.0484717922272669,0.1618895750919939,-0.8275748878606333,-0.9992304211501412,1.313945332318696,0.3256029607714889,0.0988834192795728,2.95826803545614,2.106164571668937
0x1eeb4,-0.4830323765531019,1.3320243365529272,-0.7623671599394312,1.2083498601378584,1.126249565618171,2.409086576518437,0.3256029607714889,-0.6798086058759826,0.6908735585934488,-0.1363730802966409
0x7ee0,2.070254601018583,0.5037266592848108,0.0049403181998651,1.2083498601378584,-0.0470932598270632,-0.6538499508675795,1.0018167168977223,-1.0495263822474965,0.2950558831148832,-0.912967814997398
0x1ddb,-0.4830323765531019,-0.8767694694953834,0.8768806342672473,-0.8275748878606333,-0.0579239050516563,0.0883112948200336,-1.0268245514809782,1.3227541635640696,-0.8911101606749003,0.5258534993660159
0x1670c,-0.4830323765531019,-1.1528686952514222,0.3537164446268179,-0.8275748878606333,-0.9652927858202428,-0.1219531912983332,0.3256029607714889,0.8330591104285953,-0.3444198030931027,1.970856270877919
0xd4b2,-0.4830323765531019,-0.8767694694953834,0.9727940690346591,-0.8275748878606333,-0.7587509913516669,0.7007881191187079,-1.0268245514809782,1.3325791433333296,-0.925258181365355,-0.250560964723263
0x164e9,-0.4830323765531019,-0.3245710179833057,0.5281045078402944,-0.8275748878606333,0.0888967186083388,0.0881688634718517,-1.0268245514809782,0.3634183817907692,0.1409796616304164,0.3111478832316339
0x1425a,2.070254601018583,0.7798258850408496,-0.2217641639776542,1.2083498601378584,2.3847415093198263,-1.5158931849327426,-0.3506107953547446,-1.07740291937072,-0.247952086639603,-0.8528472895807977
0x22e22,-0.4830323765531019,1.0559251107968883,-0.1171313260495683,1.2083498601378584,-0.2083987646030387,-1.223334864199077,0.3256029607714889,-0.3070195246192219,-0.2787373973791073,-1.1369706390789596
0x8580,-0.4830323765531019,-0.0484717922272669,-0.474626855637195,1.2083498601378584,-0.4411784427016362,0.1172956732001207,0.3256029607714889,0.6487770464931332,-0.4670479477794469,-0.9400559627699872
0x20468,-0.4830323765531019,-0.0484717922272669,0.4845074920369253,-0.8275748878606333,-0.0600312155034495,0.0444878171469161,0.3256029607714889,0.3552214013516116,0.2474564279284765,0.7048295909009141
0x1fc13,-0.4830323765531019,1.0559251107968883,-1.817414942380964,1.2083498601378584,1.4480690708705364,1.626894024655169,0.3256029607714889,-1.3213155623195965,1.414248145055677,0.1665080898986159
0x10628,-0.4830323765531019,-0.3245710179833057,0.5717015236436634,-0.8275748878606333,-0.7079183548517347,-0.6321728193472319,-1.7030383076072115,0.6664168044985225,-0.946801155623894,-0.5777496361579267
0xd399,-0.4830323765531019,-0.8767694694953834,-0.1258507292102422,-0.8275748878606333,-0.8102824954870874,0.8186963541105234,0.3256029607714889,0.3913205827936202,-0.7743584477388603,-0.9196779184789332
0x1ea7f,-0.4830323765531019,-1.1528686952514222,0.92919705323129,1.2083498601378584,3.244309754789224,2.224117913567349,-1.7030383076072115,-0.2260170915208695,2.912141538832639,1.5958264887459244
0x25910,-0.4830323765531019,0.5037266592848108,-0.6141373062079761,1.2083498601378584,-0.67114026843025,-0.9615247827119222,-1.7030383076072115,-0.4524750467002084,0.2404092006306614,-0.8586836888717337
0x11a38,-0.4830323765531019,-0.0484717922272669,0.1182925592886248,1.2083498601378584,0.0187785807017169,0.1244124397314054,-1.7030383076072115,0.6852665488099928,-0.3038568106230949,-0.5692672403150812
0xb910,-0.4830323765531019,3.264718916845199,-1.10242388320571,1.2083498601378584,0.7064743448233428,0.3330089091740042,1.678030473023956,-1.240009175166702,0.1316654439526614,0.5480184899177798
0x1a115,-0.4830323765531019,-0.6006702437393446,0.3449970414661441,-0.8275748878606333,-0.3032078507069439,0.3718409341455217,-0.3506107953547446,0.4549809532312067,-0.357934036045426,-0.1612755851493928
0x1e10e,-0.4830323765531019,0.5037266592848108,-0.6402955156899977,1.2083498601378584,-0.4619707768702836,-1.305277641205003,0.3256029607714889,-0.1383639858911168,-0.3799863161185252,-1.1521161353297955
0x208df,-0.4830323765531019,-0.0484717922272669,0.6763343615717493,-0.8275748878606333,-0.3499814727060899,-0.1456768948691795,-1.7030383076072115,0.2470524181079424,0.5614857988284006,1.3122594344475995
0x1f04a,2.070254601018583,0.7798258850408496,-0.3961522271911306,1.2083498601378584,-0.5464602786328049,-0.8362019300226043,0.3256029607714889,-1.0882884755067892,0.2700085386465958,-0.957669396870598
0x23b67,-0.4830323765531019,-0.3245710179833057,0.2229253972167106,-0.8275748878606333,-0.6982742362263632,0.7536616653507091,-0.3506107953547446,0.2517501163479343,0.4470401662008286,0.316369095236468
0x1cd91,2.070254601018583,2.436421239577083,-1.3116895590618818,1.2083498601378584,1.5713210357816063,-1.1275631140525098,-1.0268245514809782,-1.3611297026473133,0.324252507534418,-0.2653951347340309
0x11025,-0.4830323765531019,-0.6006702437393446,1.1035851164447663,-0.8275748878606333,0.623472760912753,1.4419003840270084,0.3256029607714889,0.9518081362412888,-1.407889252507901,0.7046659096095108
0xe8c6,2.070254601018583,0.5037266592848108,-0.910597013670886,1.2083498601378584,-0.2723501596165975,-0.1912317332296751,-1.0268245514809782,-1.306861112647674,1.4123954078425645,-0.3083255302005923
0x61e6,2.070254601018583,-0.0484717922272669,-0.5007850651192165,1.2083498601378584,2.747942783724985,1.6221985072885243,1.0018167168977223,-1.11709318243448,0.975528487708751,0.3030564423652148
0x157ea,-0.4830323765531019,0.2276274335287719,0.1706089782526677,1.2083498601378584,-0.8518565203035976,-1.2153458191963138,1.0018167168977223,0.7218838243337672,-0.5778454490858425,-1.106404540352716
0x141fd,-0.4830323765531019,1.608123562308966,-1.686623894970856,1.2083498601378584,0.206580685320698,-0.1806175865793343,1.0018167168977223,-1.0881174983831003,0.2353865525238612,-0.9402774301929842
0xfe3a,-0.4830323765531019,-1.1528686952514222,-0.1520089386922636,-0.8275748878606333,-0.6277852758438409,-0.4806646457198206,-0.3506107953547446,0.6258619802773937,-0.8100923011818008,-0.4231385555053614
0x1a15f,2.070254601018583,3.264718916845199,-1.817414942380964,1.2083498601378584,1.4246779352335668,-0.9088020369832924,1.0018167168977223,-1.6152932606420287,0.0333039317615037,0.0373278839431805
0x1b96,-0.4830323765531019,-0.0484717922272669,0.9466358595526376,-0.8275748878606333,-0.9992304211501412,-0.3590461918727932,-1.0268245514809782,0.6932760721312052,-0.118694796836472,0.8427537509790388
0x10831,2.070254601018583,1.608123562308966,-0.8757194010281908,1.2083498601378584,-0.6121549182998661,-1.2546367173235342,0.3256029607714889,-1.382981808889009,0.3382218463769037,-1.1236300608522474
0xacba,-0.4830323765531019,-1.1528686952514222,1.6441881124065434,-0.8275748878606333,-0.7069054813535207,-0.4540684680090147,1.678030473023956,2.259547937354412,-2.080504760552711,-0.4639457944910333
0xf031,-0.4830323765531019,-0.6006702437393446,1.7052239345312603,-0.8275748878606333,-0.968086986468614,1.4256266432677047,0.3256029607714889,1.686659258594771,-1.5648013736175892,1.5093712471767924
0x11b36,-0.4830323765531019,-0.3245710179833057,-0.1868865513349589,-0.8275748878606333,0.33207984704189,-0.0613282503717316,-1.0268245514809782,0.8943029124909289,-0.1891125407830821,-0.1404805959471286
0x10c65,-0.4830323765531019,-0.6006702437393446,0.2142059940560368,-0.8275748878606333,-0.3782257915171242,0.0844416267935838,-1.7030383076072115,0.3921833076797085,-0.9268351975653512,-0.5410402357193659
0x1b1c5,2.070254601018583,0.5037266592848108,-0.5618208872439332,1.2083498601378584,2.102628554915879,-0.9559151376380156,-1.0268245514809782,-1.2471516051741964,0.4258148559857126,-0.5736750226589205
0x1eaff,2.070254601018583,1.3320243365529272,-1.6081492665247918,1.2083498601378584,2.8341042616364405,1.0041117332591991,0.3256029607714889,-1.4059714819931637,1.4326665974559327,0.5029143405441012
0x25274,2.070254601018583,2.98861969108916,-0.7100507409753882,1.2083498601378584,-0.0965747902887212,-1.5589832091157814,-0.3506107953547446,-1.341061988167472,0.0343479622734184,-0.9412346339612926
0x69e3,2.070254601018583,2.160322013821044,-1.817414942380964,1.2083498601378584,-0.9557728807339736,-0.1912317332296751,-1.7030383076072115,-1.5510711193692837,-0.1511239556725879,0.9233430089697682
0x116ab,2.070254601018583,0.7798258850408496,-1.817414942380964,1.2083498601378584,-0.2937131221328797,-0.7687042102470187,1.678030473023956,-1.5618511284741927,0.3306711934116977,-0.982453841062152
0x98d0,-0.4830323765531019,-0.8767694694953834,1.4959582586750886,-0.8275748878606333,-0.0895740226152409,0.0598435511850289,-0.3506107953547446,1.7340060271750852,-0.4937003815610709,1.9066497959269284
0x22d6e,2.070254601018583,0.5037266592848108,-0.3961522271911306,1.2083498601378584,-0.4475335218572502,-1.1822047075162914,-1.0268245514809782,-1.2013873029153943,0.2263373979130459,-0.99110268308308
0x20a9,-0.4830323765531019,-0.8767694694953834,1.1123045196054404,-0.8275748878606333,-0.3668872938377127,-0.0580824342852838,1.0018167168977223,1.4419462210929914,-1.7147002104844429,-0.3246220487759424
0x1c0a0,-0.4830323765531019,-0.0484717922272669,0.8943194405885949,-0.8275748878606333,-0.9992304211501412,-0.3317756966342978,-1.7030383076072115,0.3781790059741811,-0.5080744564416878,0.1561367234766014
0xbc0d,-0.4830323765531019,0.5037266592848108,-0.1956059544956327,-0.8275748878606333,-0.3895949884340985,0.3092666764860273,0.3256029607714889,-0.1113843281716968,0.0133667171114076,-0.8990424632380537
0x233a6,2.070254601018583,1.0559251107968883,-0.1781671481742851,1.2083498601378584,-0.2756335988749608,-0.5085978421816764,1.0018167168977223,-1.1766186178022011,0.3110111030533569,-0.9214261563261352
0x8edd,-0.4830323765531019,-0.6006702437393446,1.1471821322481357,-0.8275748878606333,-0.6938930375983566,-0.9204478617613052,-1.0268245514809782,1.019952025783179,-1.5262746485600678,-1.052997851014668
0x1c366,-0.4830323765531019,-0.6006702437393446,1.4349224365503717,-0.8275748878606333,-0.9992304211501412,0.7571643825263956,-0.3506107953547446,1.5164688863043685,0.4170838932741848,2.1948425056394063
0x11d75,-0.4830323765531019,-0.8767694694953834,-1.817414942380964,-0.8275748878606333,1.4573016344603509,1.2057718633994017,1.678030473023956,-1.391256807304854,0.8967746520764261,-0.6031547974089412
0x14449,-0.4830323765531019,-0.3245710179833057,0.6588955552504017,-0.8275748878606333,-0.1626877916098572,1.3334503317203923,0.3256029607714889,-0.2145320158658709,1.659964568602377,0.7075386268691073
0x18307,-0.4830323765531019,-0.6006702437393446,0.3798746541088394,-0.8275748878606333,-0.9527433490344532,0.9822516255956548,-0.3506107953547446,-0.1061858450757095,3.798338222710597,2.35800178643778
0x24330,-0.4830323765531019,-1.1528686952514222,-1.817414942380964,-0.8275748878606333,-0.4384837391489239,0.6033225434473076,0.3256029607714889,-0.1850709306295027,0.3339776491878679,-0.6673189695937417
0x17748,-0.4830323765531019,-0.0484717922272669,1.1471821322481357,-0.8275748878606333,-0.4705379820325722,0.8641466042792194,1.0018167168977223,0.704138060766434,0.3180781464370936,1.860357298258567
0x5256,-0.4830323765531019,-1.1528686952514222,-1.817414942380964,-0.8275748878606333,-0.4652337146884472,0.4474889589115894,0.3256029607714889,-0.937211054555047,0.2473844560611939,0.3539909082791357
0xb6c4,-0.4830323765531019,-0.6006702437393446,0.6850537647324232,1.2083498601378584,-0.1688913419696358,-1.1950163510783116,-0.3506107953547446,0.9252944171474082,-1.0555685701573383,-0.4268882948195722
0x1bbfa,2.070254601018583,0.2276274335287719,-1.10242388320571,-0.8275748878606333,4.24562846835137,-0.7477330977340405,0.3256029607714889,-1.3597889217378032,0.347740457210127,-1.110215245418201
0x10969,-0.4830323765531019,1.0559251107968883,-0.5879790967259547,1.2083498601378584,-0.656767729740027,-1.115160853554109,1.678030473023956,-0.6289204752382617,0.2948576714827673,-0.9140234487314828
0x20a18,-0.4830323765531019,-0.8767694694953834,-0.1258507292102422,-0.8275748878606333,0.1406154940468299,-0.6202126742264401,-1.0268245514809782,0.5288488523899135,-0.2891549057639589,0.5773517256738075
0x1a1d5,-0.4830323765531019,-0.0484717922272669,-0.8234029820641479,1.2083498601378584,0.4704361553479783,-0.9673656458821992,0.3256029607714889,-0.5870114801813064,0.0277117618076382,-0.8069521061282252
0x10cda,-0.4830323765531019,-0.6006702437393446,0.6588955552504017,-0.8275748878606333,-0.4430680752443027,0.4759936758287159,-1.0268245514809782,0.9329616091086242,0.3016392836910814,1.0683640801758356
0x1c321,-0.4830323765531019,-0.0484717922272669,1.3564478081043074,-0.8275748878606333,0.9251110405282762,0.4246028937622544,1.0018167168977223,0.8589039451231124,-1.4725642451876757,1.4394530693240934
0xea3b,-0.4830323765531019,1.0559251107968883,-0.9541940294742552,1.2083498601378584,0.0682027171103686,0.4318387360337952,0.3256029607714889,-0.567826536757557,0.1452959486541395,-0.9277187619191248
0x1a7c6,-0.4830323765531019,-0.0484717922272669,0.205486590895363,1.2083498601378584,-0.1674623696123166,-1.392159477267536,0.3256029607714889,0.7253137309155872,-0.5715981952493631,-0.8652215399131604
0xad33,-0.4830323765531019,-0.6006702437393446,-1.817414942380964,-0.8275748878606333,-0.7998500627274704,0.3639101909622771,1.678030473023956,-1.4376812285256089,0.1176736447960368,-0.9879089624800388
0x15c9a,-0.4830323765531019,-0.6006702437393446,-0.2043253576563065,-0.8275748878606333,-0.7366483157223271,1.0883184854595915,0.3256029607714889,0.0902463623438653,-0.3220169149308323,-0.7406133505703035
0x12cca,-0.4830323765531019,0.2276274335287719,-0.2566417766203495,1.2083498601378584,-0.5571387368968441,-1.485221114918939,-1.0268245514809782,0.3010219352031998,-0.6105809051508071,-1.136356281258861
0x23809,2.070254601018583,2.436421239577083,-0.5182238714405641,1.2083498601378584,2.3923235456876424,0.3850252517227578,-1.7030383076072115,-1.245414590007566,0.9679700936805808,0.2836867522460327
0x13ef6,-0.4830323765531019,0.7798258850408496,-1.1460208990090792,1.2083498601378584,1.27792636424615,-0.0211205384005117,-1.7030383076072115,-0.6823340815338105,0.3813593286800161,-0.355396066980455
0x19307,-0.4830323765531019,1.0559251107968883,-0.1694477450136113,1.2083498601378584,-0.0126559827166735,-1.1621722816761826,0.3256029607714889,-0.0917765530253397,-0.2349528387048772,-0.8891834303176787
0x1e502,-0.4830323765531019,-0.3245710179833057,0.6327373457683803,1.2083498601378584,-0.8325930422229727,0.2653895624400381,0.3256029607714889,-0.2671076486347932,0.3098229831624048,-0.7818237100337899
0x15254,-0.4830323765531019,-0.8767694694953834,1.4087642270683502,-0.8275748878606333,0.6682415116881263,0.1419719189874419,1.678030473023956,1.7470391706535977,-1.5599910885125217,1.9920076539731209
0x126d9,-0.4830323765531019,-0.0484717922272669,0.1182925592886248,-0.8275748878606333,-0.8075140022445396,-0.5884191026426054,-1.0268245514809782,0.1405824361333116,-0.9570004424777888,-0.887841354323638
0x6ec3,2.070254601018583,3.264718916845199,-1.10242388320571,1.2083498601378584,-0.0174939059263636,-0.1261843348390117,0.3256029607714889,-1.4858967582912002,0.2828413799194276,-0.8912745141130904
0x17749,-0.4830323765531019,-0.0484717922272669,1.1559015354088096,-0.8275748878606333,-0.4705379820325722,0.0912262555159194,1.0018167168977223,0.5772327641424503,-0.392997940741392,1.860357298258567
0x12b3b,-0.4830323765531019,-0.0484717922272669,0.8245642153032043,-0.8275748878606333,-0.7277354308996056,0.2193770153621285,-0.3506107953547446,0.6280281890608209,-0.4045666529090836,-0.1698862717341492
0x8c41,-0.4830323765531019,-1.1528686952514222,0.3624358477874917,-0.8275748878606333,-0.7318730692389398,-0.7032280117705066,-1.0268245514809782,0.7341746993044737,-1.3277471419947842,-0.91038513435044
0x8c6c,2.070254601018583,0.5037266592848108,-1.0501074642416672,1.2083498601378584,1.1432584773234271,-0.8885939879245884,1.0018167168977223,-1.413185418441694,-0.6081071336253857,0.6409994170269501
0x10b8b,-0.4830323765531019,-0.8767694694953834,0.3449970414661441,-0.8275748878606333,0.1952324181748225,-0.2090209457766494,1.0018167168977223,0.595796863492601,-1.3726010883730644,-0.1683749846753468
0x236e9,-0.4830323765531019,0.2276274335287719,-1.817414942380964,1.2083498601378584,-0.6997044512751248,-0.1440992928522921,0.3256029607714889,-0.9418219726648664,0.2966054344711065,-0.8100537560048523
0xbb9f,2.070254601018583,0.2276274335287719,-0.5705402904046071,1.2083498601378584,0.3722927123923014,1.6762405573221828,0.3256029607714889,-1.1409123521720324,0.7290226822461642,-0.3914015272705142
0x10999,-0.4830323765531019,-0.0484717922272669,-1.817414942380964,-0.8275748878606333,2.5431548813194578,-0.7995273207403761,-0.3506107953547446,-0.6231450066836934,2.8195641281389747,1.955565894565098
0x204c0,2.070254601018583,2.160322013821044,-1.6691850886495083,-0.8275748878606333,-0.1272025010199433,-0.7461707037258606,-1.0268245514809782,-1.6174965850825576,0.4079344764502631,-0.4136284512838901
0x3882,-0.4830323765531019,-0.8767694694953834,-0.1868865513349589,-0.8275748878606333,-0.1076481617680882,0.4401941453319577,-1.0268245514809782,0.4563400023563913,1.1509127965913133,1.3820589986617646
0x249bf,-0.4830323765531019,-1.1528686952514222,-1.817414942380964,-0.8275748878606333,-0.5841572625714533,1.240896622762843,0.3256029607714889,-0.9571996680357614,1.0229473441259045,-0.5332758809470854
0x19a91,-0.4830323765531019,-1.1528686952514222,-1.817414942380964,-0.8275748878606333,-0.4957031440978883,-0.7430642879827324,-0.3506107953547446,-1.0234301633638756,0.2655272333673067,-0.466541193616715
0x1efbd,-0.4830323765531019,-0.6006702437393446,1.2866925828189169,-0.8275748878606333,-0.8176668982229017,-0.3270686583598345,0.3256029607714889,1.136423194562106,-1.6404920703263983,-0.5966213701862012
0x1a42d,-0.4830323765531019,-0.3245710179833057,0.0834149466459295,-0.8275748878606333,1.6009844705610132,4.036554274427434,-0.3506107953547446,0.0954019995554411,1.94129893353824,1.0274929723078765
0x1ef50,-0.4830323765531019,-0.6006702437393446,1.426203033389698,-0.8275748878606333,-0.7034498167168248,0.2349907027232844,-1.7030383076072115,1.3144369602669477,-1.276954180587847,-0.4539247392112622
0x2555b,2.070254601018583,1.0559251107968883,-0.718770144136062,-0.8275748878606333,0.4981631594588961,-0.1912317332296751,0.3256029607714889,-1.2401686389326596,0.1453524692766098,-0.9529411641606496
0xde85,-0.4830323765531019,-0.8767694694953834,0.6327373457683803,-0.8275748878606333,-0.0543495415951768,-0.168330969412907,-1.0268245514809782,0.9370254474079,-0.9697257733806292,-0.1835119097774776
0x23a0,-0.4830323765531019,-1.1528686952514222,-0.6315761125293238,1.2083498601378584,2.569336745955725,0.3160176301828305,-0.3506107953547446,-0.4924881739560121,1.7238369103159346,1.3195180914462703
0x1da5a,-0.4830323765531019,-0.0484717922272669,0.2403642035380583,-0.8275748878606333,0.1386415268516199,-0.503406402150687,1.678030473023956,-0.0379989722483334,-1.0929171808148823,-0.2823524612256885
0x2304a,-0.4830323765531019,-1.1528686952514222,1.129743325926788,-0.8275748878606333,-0.7842920655262258,-0.1666094495573405,1.0018167168977223,1.5230781930048938,-1.583985576058164,-0.945852962425746
0x2881,-0.4830323765531019,-1.1528686952514222,0.2752418161807535,1.2083498601378584,-0.5069317961017895,-0.9369525165935364,-1.0268245514809782,1.079530744066487,-1.6654191157367635,-1.0040094505898394
0x5daf,-0.4830323765531019,-0.3245710179833057,0.7286507805357922,-0.8275748878606333,1.5061482772097483,0.067977689137019,-1.7030383076072115,0.6306925824891434,-0.54537497525378,2.566397931170429
0xb715,-0.4830323765531019,-0.3245710179833057,1.426203033389698,-0.8275748878606333,0.0101878232213206,1.3435607382913737,0.3256029607714889,0.9438233886526608,-1.3032633623716074,0.3639472652106155
0x1c1ef,-0.4830323765531019,-0.8767694694953834,-1.817414942380964,-0.8275748878606333,1.5284508816663391,1.0683967055738048,-1.0268245514809782,-0.3792733218834128,1.1693515263597336,0.5962016170973171
0x172e1,-0.4830323765531019,-0.8767694694953834,0.9902328753560068,-0.8275748878606333,-0.9527433490344532,-1.2943435336699824,0.3256029607714889,0.1658560711542644,0.3113267761470517,-0.5234375846768037
0x1d52a,-0.4830323765531019,0.2276274335287719,-0.7536477567787573,1.2083498601378584,1.3775833006170204,-1.0394679794568804,-0.3506107953547446,0.0448807243210887,0.5851443696322783,0.4184393108145488
0x150f1,-0.4830323765531019,-0.6006702437393446,-0.1084119228888945,-0.8275748878606333,-0.9527433490344532,0.0611809466913852,-0.3506107953547446,-0.5013292194008888,2.8932144608993093,1.183083099333515
0xa809,-0.4830323765531019,-0.6006702437393446,1.025110487998702,-0.8275748878606333,-0.9527433490344532,-0.4401404691298022,0.3256029607714889,-0.0595614194390006,0.4900583273570872,-0.3974997613299623
0xa014,2.070254601018583,1.608123562308966,-0.8321223852248217,1.2083498601378584,-0.2447026134955855,-0.7040632995712385,1.0018167168977223,-1.3421417848010495,0.3281950750451813,-0.8301871078248051
0x254cc,-0.4830323765531019,0.2276274335287719,-0.8495611915461694,-0.8275748878606333,0.192613451886503,2.2845112431607117,1.0018167168977223,-0.4345561469414176,1.526337765777137,0.4580888917476768
0x1eb7b,-0.4830323765531019,-0.3245710179833057,0.937916456391964,-0.8275748878606333,-0.9992304211501412,-0.8333688897933907,-0.3506107953547446,0.7533104404152735,-0.7861470931188572,-0.4035429741444959
0x275e,-0.4830323765531019,-1.1528686952514222,0.8507224247852258,-0.8275748878606333,0.7472438830615251,1.024319666714269,1.678030473023956,0.7046263466718397,0.4207837661888557,0.6175675553988176
0x12336,-0.4830323765531019,0.2276274335287719,-1.2244955274551437,1.2083498601378584,-0.4988665801314,-0.893933534684665,-1.0268245514809782,-0.7650339731413421,0.3346810937973036,-0.854507327542936
0x173fa,-0.4830323765531019,-0.0484717922272669,-0.1868865513349589,-0.8275748878606333,0.0138092613499062,4.036554274427434,-1.0268245514809782,-0.0753262180528977,1.8063980870041167,-0.1363078289710139
0x12f91,-0.4830323765531019,-1.1528686952514222,0.6152985394470326,-0.8275748878606333,-0.7634517061680206,-1.143568050926662,1.0018167168977223,1.1119399329459008,-1.5891188134399843,-1.091035226525206
0x1cbfc,-0.4830323765531019,0.5037266592848108,-1.0413880610809934,1.2083498601378584,0.1821421062189344,-0.8903636094534302,-1.7030383076072115,-0.5105933515797996,-0.2086087260223815,-0.902277380652614
0x23628,-0.4830323765531019,0.2276274335287719,-0.8146835789034741,1.2083498601378584,0.0249213823682877,0.3602923226721164,1.678030473023956,-0.5586995352938627,-0.6595096131228809,-0.533392282676276
0x25d23,-0.4830323765531019,1.8842227880650049,-1.10242388320571,1.2083498601378584,1.2092769044389915,2.4903442010668604,0.3256029607714889,-1.0477673022701297,1.03302218022472,-0.2701153492726098
0x1f851,-0.4830323765531019,-0.8767694694953834,0.3624358477874917,-0.8275748878606333,-0.9992304211501412,0.821763888403887,1.678030473023956,0.8330660886839301,-0.9774792414505586,-0.9059277222907108
